iter	RMSE
745	0.1278285063
746	0.1277582686
747	0.1276942761
748	0.1276413418
749	0.1275702718
750	0.1275086061
751	0.1274371218
752	0.1273639542
753	0.1273097059
754	0.1272456876
755	0.1271814127
756	0.1271048443
757	0.1270411258
758	0.1269820645
759	0.1269206189
760	0.1268634142
761	0.1268079352
762	0.126751718
763	0.1266679449
764	0.1266078152
765	0.1265495637
766	0.1264983873
767	0.1264401991
768	0.1263737822
769	0.1263093663
770	0.1262528921
771	0.1261863605
772	0.1261346694
773	0.1260792576
774	0.126022325
775	0.1259574853
776	0.1259067138
777	0.1258461715
778	0.1257861691
779	0.1257187327
780	0.1256756625
781	0.1256216498
782	0.1255654927
783	0.1255120207
784	0.1254532289
785	0.1253817135
786	0.1253176584
787	0.1252669308
788	0.1252027922
789	0.1251407316
790	0.1250672966
791	0.125013319
792	0.1249573081
793	0.1248978136
794	0.1248432625
795	0.124794029
796	0.1247466341
797	0.1246907417
798	0.1246374181
799	0.1245885304
800	0.1245415716
801	0.1244925212
802	0.1244314747
803	0.1243789188
804	0.1243213273
805	0.1242625516
806	0.1242105753
807	0.1241577285
808	0.124110902
809	0.1240504262
810	0.1239966787
811	0.1239546936
812	0.123893689
813	0.123846409
814	0.1237845674
815	0.1237338002
816	0.1236727876
817	0.1236184361
818	0.1235620365
819	0.1235187521
820	0.1234613368
821	0.1234044558
822	0.1233635467
823	0.1233079032
824	0.1232504521
825	0.1231948776
826	0.123145123
827	0.1230981137
828	0.1230574509
829	0.1229976716
830	0.1229326073
831	0.1228924073
832	0.1228405341
833	0.1227922667
834	0.122721694
835	0.1226502171
836	0.1226086278
837	0.122553172
838	0.1225114757
839	0.1224594583
840	0.1224099177
841	0.1223552537
842	0.1223058511
843	0.122257889
844	0.1222169378
845	0.1221735022
846	0.1221121344
847	0.1220651917
848	0.1220140679
849	0.1219623436
850	0.1219159195
851	0.1218562378
852	0.1218137954
853	0.1217555673
854	0.1217118097
855	0.1216649714
856	0.1216215663
857	0.121576061
858	0.1215259098
859	0.1214797274
860	0.1214283112
861	0.1213864745
862	0.1213420114
863	0.1212813307
864	0.1212375869
865	0.121198019
866	0.121138983
867	0.1210870683
868	0.1210480442
869	0.1210003357
870	0.1209534398
871	0.1209084999
872	0.1208635878
873	0.1208181513
874	0.1207814605
875	0.120731912
876	0.1206812831
877	0.1206214366
878	0.1205641264
879	0.1205111332
880	0.1204677843
881	0.1204228156
882	0.1203668859
883	0.120323994
884	0.1202840374
885	0.1202360724
886	0.1201929125
887	0.1201466923
888	0.120097301
889	0.1200476444
890	0.120001929
891	0.1199697828
892	0.1199115623
893	0.1198743537
894	0.1198274072
895	0.1197809914
896	0.1197306923
897	0.1196960763
898	0.1196458266
899	0.1195992477
900	0.1195656695
901	0.1195081149
902	0.1194652683
903	0.1194095882
904	0.119353356
905	0.1193093449
906	0.1192596739
907	0.119216031
908	0.119161196
909	0.1191141566
910	0.119072891
911	0.1190205763
912	0.1189765323
913	0.1189308848
914	0.118885119
915	0.1188448723
916	0.1188010123
917	0.1187619994
918	0.1187228511
919	0.1186721524
920	0.1186364798
921	0.1185867792
922	0.118547971
923	0.1185105181
924	0.1184610306
925	0.1184105351
926	0.1183650422
927	0.1183159614
928	0.1182789983
929	0.1182395365
930	0.1181938285
931	0.1181381771
932	0.118108537
933	0.118071558
934	0.1180263344
935	0.1179860855
936	0.1179556285
937	0.1179100182
938	0.1178629827
939	0.1178213132
940	0.1177857076
941	0.1177430364
942	0.1176884681
943	0.117654854
944	0.1176202053
945	0.1175849533
946	0.1175487692
947	0.1175150213
948	0.117471033
949	0.1174245527
950	0.1173844568
951	0.1173493463
952	0.1173022936
953	0.1172620603
954	0.1172247953
955	0.1171798622
956	0.1171505116
957	0.1171116654
958	0.1170669313
959	0.1170421595
960	0.1170067119
961	0.1169701608
962	0.1169302737
963	0.1168797398
964	0.116844782
965	0.1168024835
966	0.1167575484
967	0.1167202049
968	0.1166698198
969	0.1166388703
970	0.1165911353
971	0.1165560801
972	0.1165162754
973	0.1164830542
974	0.1164421166
975	0.1164012614
976	0.1163667335
977	0.1163154715
978	0.1162764305
979	0.1162461691
980	0.1162018426
981	0.1161689511
982	0.1161251265
983	0.1160943177
984	0.1160555163
985	0.1160050514
986	0.1159725704
987	0.1159245765
988	0.1158884664
989	0.1158411806
990	0.1158092174
991	0.1157658745
992	0.1157171987
993	0.115664041
994	0.1156250201
995	0.1155922769
996	0.1155561248
997	0.1155268823
998	0.1154945754
999	0.1154627877
1000	0.1154295527
1001	0.11539731
1002	0.1153582584
1003	0.1153096949
1004	0.1152800086
1005	0.1152442088
1006	0.1152094499
1007	0.1151745059
1008	0.1151358436
1009	0.1150998909
1010	0.1150699842
1011	0.1150304661
1012	0.1149921487
1013	0.1149618826
1014	0.1149329451
1015	0.1148957326
1016	0.1148633578
1017	0.1148248086
1018	0.1147838538
1019	0.1147436814
1020	0.1147210317
1021	0.1146727634
1022	0.114640299
1023	0.1146001343
1024	0.114551233
1025	0.1145089609
1026	0.1144715569
1027	0.1144254149
1028	0.1144021899
1029	0.1143632881
1030	0.1143267283
1031	0.1142910848
1032	0.1142614287
1033	0.1142349199
1034	0.114193076
1035	0.1141636043
1036	0.1141250053
1037	0.114100772
1038	0.1140622403
1039	0.1140237557
1040	0.1139855617
1041	0.1139485975
1042	0.1139073652
1043	0.113867422
1044	0.1138463789
1045	0.1138062671
1046	0.1137712776
1047	0.1137438745
1048	0.1137047887
1049	0.1136598952
1050	0.1136157724
1051	0.1135825475
1052	0.1135499259
1053	0.1135082156
1054	0.113471652
1055	0.1134388811
1056	0.1134082225
1057	0.113369682
1058	0.1133362077
1059	0.1133072008
1060	0.1132658932
1061	0.1132296695
1062	0.1131990431
1063	0.1131588419
1064	0.113124211
1065	0.1130874875
1066	0.1130591407
1067	0.1130308427
1068	0.1130061341
1069	0.1129662453
1070	0.112940403
1071	0.1129045475
1072	0.1128746581
1073	0.112845516
1074	0.1128197408
1075	0.1127890752
1076	0.1127456811
1077	0.11270805
1078	0.1126760905
1079	0.1126492061
1080	0.1126224174
1081	0.1125886942
1082	0.1125598856
1083	0.112525756
1084	0.1124943552
1085	0.1124624674
1086	0.1124290545
1087	0.1123897602
1088	0.1123574396
1089	0.1123396302
1090	0.1123020087
1091	0.1122809605
1092	0.1122449692
1093	0.1122168167
1094	0.1121867586
1095	0.1121629663
1096	0.1121250342
1097	0.1120915137
1098	0.1120661427
1099	0.1120392762
1100	0.1120094604
1101	0.1119843164
1102	0.1119569805
1103	0.1119286057
1104	0.1119041601
1105	0.1118691952
1106	0.1118436188
1107	0.1118101429
1108	0.1117799901
1109	0.1117431498
1110	0.1117100304
1111	0.111686403
1112	0.111658993
1113	0.1116273382
1114	0.1116007341
1115	0.1115608575
1116	0.1115311463
1117	0.1115044947
1118	0.1114703932
1119	0.111431182
1120	0.111411731
1121	0.1113783616
1122	0.1113393035
1123	0.1113119672
1124	0.1112829212
1125	0.1112583996
1126	0.1112282382
1127	0.1112032415
1128	0.1111750705
1129	0.1111421914
1130	0.1111046273
1131	0.1110748346
1132	0.1110466326
1133	0.1110174176
1134	0.1109909632
1135	0.110961073
1136	0.1109365825
1137	0.110899591
1138	0.1108668785
1139	0.1108297481
1140	0.1108047607
1141	0.1107732937
1142	0.1107445354
1143	0.1107099016
1144	0.1106791689
1145	0.1106540369
1146	0.1106305726
1147	0.11060251
1148	0.1105706918
1149	0.110544653
1150	0.1105168389
1151	0.110480943
1152	0.1104498512
1153	0.1104172023
1154	0.1103890542
1155	0.1103678142
1156	0.1103277183
1157	0.1103054591
1158	0.1102833962
1159	0.1102399682
1160	0.1102071132
1161	0.1101778908
1162	0.1101515022
1163	0.1101266355
1164	0.1101045598
1165	0.1100646004
1166	0.1100287299
1167	0.1099940158
1168	0.1099588075
1169	0.1099337316
1170	0.1098991083
1171	0.1098764034
1172	0.1098395121
1173	0.1098100099
1174	0.1097798736
1175	0.1097549672
1176	0.1097317036
1177	0.1096973252
1178	0.1096660143
1179	0.1096342934
1180	0.109609972
1181	0.1095791502
1182	0.1095584843
1183	0.1095342421
1184	0.1095041486
1185	0.1094713003
1186	0.1094449833
1187	0.1094171812
1188	0.1093897569
1189	0.1093543905
1190	0.1093210385
1191	0.1092978467
1192	0.1092658671
1193	0.1092387873
1194	0.1092073619
1195	0.109179791
1196	0.1091461328
1197	0.1091190726
1198	0.1090903609
1199	0.1090694525
1200	0.1090441819
1201	0.1090133031
1202	0.108988416
1203	0.1089571134
1204	0.1089368153
1205	0.1089101361
1206	0.1088900761
1207	0.1088576777
1208	0.1088276597
1209	0.1088067587
1210	0.1087776744
1211	0.1087482539
1212	0.1087145641
1213	0.108688382
1214	0.1086621266
1215	0.1086383862
1216	0.1086114838
1217	0.1085927558
1218	0.1085706262
1219	0.1085437189
1220	0.1085192301
1221	0.108492009
1222	0.108469005
1223	0.1084416049
1224	0.1084146475
1225	0.1083886105
1226	0.1083643651
1227	0.1083418038
1228	0.1083170281
1229	0.108292917
1230	0.1082649479
1231	0.108239227
1232	0.108217729
1233	0.1081946018
1234	0.1081730313
1235	0.1081479677
1236	0.1081222707
1237	0.1080966044
1238	0.1080748792
1239	0.1080546707
1240	0.1080277076
1241	0.1079902548
1242	0.1079710576
1243	0.1079496378
1244	0.1079234131
1245	0.1079000666
1246	0.1078803186
1247	0.1078471994
1248	0.1078235554
1249	0.1077945959
1250	0.1077608272
1251	0.107739875
1252	0.1077124502
1253	0.1076849083
1254	0.1076591217
1255	0.1076349019
1256	0.1076060809
1257	0.107573581
1258	0.1075454177
1259	0.1075206891
1260	0.1074951408
1261	0.1074679114
1262	0.1074481314
1263	0.1074254081
1264	0.1073952446
1265	0.1073736489
1266	0.1073464144
1267	0.1073219319
1268	0.1072925225
1269	0.1072625828
1270	0.1072368306
1271	0.1072122825
1272	0.1071883765
1273	0.1071611106
1274	0.1071431317
1275	0.1071147502
1276	0.1070860684
1277	0.1070675745
1278	0.107038634
1279	0.1070208466
1280	0.1069971376
1281	0.106969637
1282	0.1069423341
1283	0.1069189379
1284	0.1068929473
1285	0.1068666161
1286	0.106835917
1287	0.106814545
1288	0.1067870356
1289	0.1067605072
1290	0.106734134
1291	0.1067078703
1292	0.1066934273
1293	0.1066612166
1294	0.1066351847
1295	0.1066149656
1296	0.1065852052
1297	0.1065629312
1298	0.1065359109
1299	0.1065137742
1300	0.1064893828
1301	0.1064678352
1302	0.1064433311
1303	0.1064144532
1304	0.1063917426
1305	0.1063749618
1306	0.1063510779
1307	0.1063255804
1308	0.1063025278
1309	0.1062766903
1310	0.106245352
1311	0.1062188917
1312	0.1061998013
1313	0.1061727365
1314	0.1061388012
1315	0.1061102563
1316	0.1060935916
1317	0.1060690647
1318	0.1060431979
1319	0.1060200139
1320	0.1059945306
1321	0.1059724739
1322	0.1059507107
1323	0.1059227236
1324	0.1059018462
1325	0.1058726936
1326	0.1058521299
1327	0.1058295644
1328	0.1058034042
1329	0.1057763525
1330	0.1057583239
1331	0.1057335816
1332	0.1057023781
1333	0.1056707028
1334	0.105643433
1335	0.1056239409
1336	0.1056036318
1337	0.1055816328
1338	0.1055674686
1339	0.105544632
1340	0.1055143057
1341	0.1054909289
1342	0.1054630892
1343	0.105444599
1344	0.1054138541
1345	0.1053911524
1346	0.1053704775
1347	0.1053517844
1348	0.1053237914
1349	0.1053013063
1350	0.1052737541
1351	0.1052520749
1352	0.1052295196
1353	0.1052092713
1354	0.1051778126
1355	0.1051530919
1356	0.1051325236
1357	0.105106089
1358	0.1050856279
1359	0.1050638812
1360	0.1050376755
1361	0.1050076873
1362	0.1049864307
1363	0.1049648906
1364	0.1049403446
1365	0.1049126027
1366	0.1048857576
1367	0.1048644012
1368	0.1048488566
1369	0.1048177805
1370	0.1047979517
1371	0.1047846452
1372	0.1047604957
1373	0.1047438196
1374	0.1047269066
1375	0.104704351
1376	0.1046768618
1377	0.1046490014
1378	0.1046209952
1379	0.1045998881
1380	0.1045789903
1381	0.1045579134
1382	0.1045335594
1383	0.1045140961
1384	0.1044961773
1385	0.1044820881
1386	0.1044581624
1387	0.1044426912
1388	0.1044179814
1389	0.1043976208
1390	0.1043739145
1391	0.1043527545
1392	0.1043343967
1393	0.1043201125
1394	0.1042962382
1395	0.104274638
1396	0.1042557712
1397	0.1042319471
1398	0.1042092861
1399	0.1041895986
1400	0.1041652006
1401	0.1041434769
1402	0.1041076177
1403	0.10409314
1404	0.1040672806
1405	0.10403953
1406	0.1040156388
1407	0.1039860699
1408	0.1039658938
1409	0.1039450684
1410	0.1039216589
1411	0.1039009594
1412	0.1038780285
1413	0.1038557807
1414	0.1038342987
1415	0.103817909
1416	0.1037930502
1417	0.1037712102
1418	0.1037505608
1419	0.103728233
1420	0.1037077897
1421	0.1036875534
1422	0.1036688531
1423	0.1036525094
1424	0.1036300892
1425	0.1036064586
1426	0.10358569
1427	0.1035712499
1428	0.1035516756
1429	0.1035297633
1430	0.1035014083
1431	0.1034854332
1432	0.1034658031
1433	0.1034423538
1434	0.1034206828
1435	0.1033943483
1436	0.1033748173
1437	0.1033535787
1438	0.1033331485
1439	0.1033101091
1440	0.1032877635
1441	0.1032579862
1442	0.1032346236
1443	0.1032197523
1444	0.1032020398
1445	0.1031844811
1446	0.1031561149
1447	0.103135259
1448	0.1031154601
1449	0.1030946454
1450	0.1030748548
1451	0.1030472895
1452	0.1030270408
1453	0.1030090451
1454	0.1029861955
1455	0.1029597138
1456	0.1029425596
1457	0.1029241646
1458	0.1028944238
1459	0.1028730758
1460	0.1028423554
1461	0.102820518
1462	0.1027963107
1463	0.1027761185
1464	0.1027567495
1465	0.1027360535
1466	0.1027162027
1467	0.1026832621
1468	0.1026629118
1469	0.1026417423
1470	0.1026210205
1471	0.1025953014
1472	0.1025708852
1473	0.1025510568
1474	0.1025279029
1475	0.1025052647
1476	0.10248612
1477	0.1024629306
1478	0.1024430548
1479	0.1024194476
1480	0.1023980925
1481	0.1023802087
1482	0.1023582979
1483	0.1023366342
1484	0.1023181197
1485	0.1022953999
1486	0.1022755665
1487	0.102255946
1488	0.1022324964
1489	0.1022153279
1490	0.1021987442
1491	0.1021780305
1492	0.1021511157
1493	0.1021253836
1494	0.1021042755
1495	0.1020797465
1496	0.1020620379
1497	0.1020427299
1498	0.1020199232
1499	0.1020008114
1500	0.1019811595
1501	0.1019618798
1502	0.1019448802
1503	0.1019265318
1504	0.1019078385
1505	0.1018894664
1506	0.1018688465
1507	0.101848123
1508	0.101830938
1509	0.10181124
1510	0.1017872308
1511	0.1017603027
1512	0.1017438194
1513	0.1017217293
1514	0.1016980668
